date,type,rate,amount,total
2018-02-02 13:47:51,buy,0.00542890,0.20000000,0.00108578
2018-02-02 13:48:36,sell,0.00542890,0.06965769,0.00037816
2018-02-02 13:48:53,buy,0.00542891,0.28839292,0.00156565
2018-02-02 13:48:53,buy,0.00542891,0.07537048,0.00040917
2018-02-02 13:48:53,buy,0.00542893,7.77000000,0.04218278
2018-02-02 13:49:02,buy,0.00542893,0.14000000,0.00076005
2018-02-02 13:49:02,sell,0.00542891,0.03760000,0.00020412
2018-02-02 13:49:11,sell,0.00542891,0.03760000,0.00020412
2018-02-02 13:49:18,buy,0.00542918,0.12429603,0.00067482
2018-02-02 13:49:18,buy,0.00542918,0.18842567,0.00102299
2018-02-02 13:49:18,buy,0.00542922,0.37662564,0.00204478
2018-02-02 13:49:18,buy,0.00542922,0.12553402,0.00068155
2018-02-02 13:49:18,buy,0.00542922,0.12630429,0.00068573
2018-02-02 13:49:18,buy,0.00542927,0.07771251,0.00042192
2018-02-02 13:49:18,buy,0.00542927,0.07684101,0.00041719
2018-02-02 13:49:19,sell,0.00542991,0.03760000,0.00020416
2018-02-02 13:49:23,sell,0.00542891,0.03760000,0.00020412
2018-02-02 13:49:29,sell,0.00542891,2.12397884,0.01153088
2018-02-02 13:49:31,sell,0.00542891,0.46322116,0.00251478
2018-02-02 13:49:31,sell,0.00542891,0.22795851,0.00123756
2018-02-02 13:49:32,sell,0.00542890,0.03760000,0.00020412
2018-02-02 13:49:32,sell,0.00542890,0.06501390,0.00035295
2018-02-02 13:49:35,buy,0.00542891,0.18420090,0.00100001
2018-02-02 13:49:39,sell,0.00542991,0.03760000,0.00020416
2018-02-02 13:49:44,buy,0.00544456,0.37000000,0.00201448
2018-02-02 13:50:21,sell,0.00543006,0.03760000,0.00020417
2018-02-02 13:50:29,sell,0.00542991,0.03760000,0.00020416
2018-02-02 13:50:36,sell,0.00543006,0.03760000,0.00020417
2018-02-02 13:50:40,sell,0.00543006,0.03760000,0.00020417
2018-02-02 13:50:43,sell,0.00543006,3.09809901,0.01682286
2018-02-02 13:50:49,sell,0.00543007,0.03760000,0.00020417
2018-02-02 13:51:34,sell,0.00544000,0.03760000,0.00020454
2018-02-02 13:52:03,sell,0.00544000,0.84698453,0.00460759
2018-02-02 13:52:09,sell,0.00544000,0.03760000,0.00020454
2018-02-02 13:52:12,sell,0.00544000,0.34745220,0.00189013
2018-02-02 13:52:14,sell,0.00544000,0.34540000,0.00187897
2018-02-02 13:52:29,buy,0.00544622,1.37939664,0.00751249
2018-02-02 13:52:30,sell,0.00544622,0.03760000,0.00020477
2018-02-02 13:52:34,sell,0.00544622,0.13521052,0.00073638
2018-02-02 13:52:39,sell,0.00544622,0.03760000,0.00020477
2018-02-02 13:53:05,buy,0.00544926,0.06057642,0.00033009
2018-02-02 13:53:08,sell,0.00544926,0.03760000,0.00020489
2018-02-02 13:53:12,buy,0.00544927,0.21077086,0.00114854
2018-02-02 13:53:12,buy,0.00544927,0.07269258,0.00039612
2018-02-02 13:53:35,sell,0.00544000,0.03760000,0.00020454
2018-02-02 13:53:57,buy,0.00544927,0.05654482,0.00030812
2018-02-02 13:54:00,sell,0.00544927,0.03760000,0.00020489
2018-02-02 13:54:06,buy,0.00544928,0.10120840,0.00055151
2018-02-02 13:54:08,sell,0.00544927,0.01894482,0.00010323
2018-02-02 13:54:08,sell,0.00544927,0.01865518,0.00010165
2018-02-02 13:54:14,sell,0.00543091,0.03760000,0.00020420
2018-02-02 13:54:35,buy,0.00545172,0.72355697,0.00394463
2018-02-02 13:54:47,buy,0.00545171,0.05284776,0.00028811
2018-02-02 13:54:47,buy,0.00545172,26.81848136,0.14620685
2018-02-02 13:54:47,buy,0.00545199,1.67033764,0.00910666
2018-02-02 13:54:47,buy,0.00545293,0.03881734,0.00021166
2018-02-02 13:54:47,buy,0.00545500,35.50493446,0.19367941
2018-02-02 13:54:49,sell,0.00545500,0.03760000,0.00020510
2018-02-02 13:54:54,buy,0.00545537,0.44721676,0.00243973
2018-02-02 13:54:54,buy,0.00545909,0.28368047,0.00154863
2018-02-02 13:54:54,buy,0.00545947,0.08919106,0.00048693
2018-02-02 13:55:01,sell,0.00546000,2.17839262,0.01189402
2018-02-02 13:55:07,buy,0.00544000,0.05549325,0.00030188
2018-02-02 13:55:09,buy,0.00544000,2.02156614,0.01099731
2018-02-02 13:55:09,buy,0.00544000,1.81305895,0.00986304
2018-02-02 13:55:10,buy,0.00544000,7.69839671,0.04187927
2018-02-02 13:55:18,sell,0.00543091,2.69606061,0.01464206
2018-02-02 13:55:22,buy,0.00543091,4.96934711,0.02698807
2018-02-02 13:55:28,buy,0.00544000,18.41148495,0.10015847
2018-02-02 13:55:36,sell,0.00545000,0.03760000,0.00020492
2018-02-02 13:56:24,buy,0.00546134,0.10579391,0.00057777
2018-02-02 13:56:24,buy,0.00546134,0.10399425,0.00056794
2018-02-02 13:56:24,buy,0.00546134,0.07805437,0.00042628
2018-02-02 13:56:36,sell,0.00546134,0.04924578,0.00026894
2018-02-02 13:57:13,buy,0.00546135,0.22128864,0.00120853
2018-02-02 13:57:13,buy,0.00546135,0.19047659,0.00104025
2018-02-02 13:57:13,buy,0.00546135,0.15151383,0.00082747
2018-02-02 13:57:36,sell,0.00546134,0.03760000,0.00020534
2018-02-02 13:57:43,buy,0.00546250,0.04605546,0.00025157
2018-02-02 13:57:43,buy,0.00546251,1.73212624,0.00946175
2018-02-02 13:58:25,buy,0.00546344,0.07326339,0.00040027
2018-02-02 13:58:25,buy,0.00546344,0.22281162,0.00121731
2018-02-02 13:58:30,sell,0.00546344,3.63709393,0.01987104
2018-02-02 13:58:34,sell,0.00546344,0.00000101,0.00000000
2018-02-02 13:59:04,sell,0.00546134,1.05999900,0.00578901
2018-02-02 13:59:05,sell,0.00546134,0.42981536,0.00234736
2018-02-02 13:59:38,sell,0.00546343,0.04299484,0.00023489
2018-02-02 13:59:48,buy,0.00546344,5.74999799,0.03141476
2018-02-02 14:00:29,buy,0.00546731,0.22939309,0.00125416
2018-02-02 14:00:51,buy,0.00547022,0.04007870,0.00021923
2018-02-02 14:00:51,buy,0.00547023,0.32389105,0.00177175
2018-02-02 14:01:10,buy,0.00547624,5.90105267,0.03231558
2018-02-02 14:01:10,sell,0.00547023,0.47661154,0.00260717
2018-02-02 14:01:10,sell,0.00546343,0.46976729,0.00256654
2018-02-02 14:01:10,sell,0.00546134,1.79762054,0.00981741
2018-02-02 14:01:10,sell,0.00546134,1.13240225,0.00618443
2018-02-02 14:01:10,sell,0.00546134,0.22582248,0.00123329
2018-02-02 14:01:10,sell,0.00546134,0.05855304,0.00031977
2018-02-02 14:01:10,sell,0.00545001,0.36311719,0.00197899
2018-02-02 14:01:10,sell,0.00545000,18.05634991,0.09840710
2018-02-02 14:01:14,sell,0.00544984,0.03760000,0.00020491
2018-02-02 14:01:22,buy,0.00545000,0.12126858,0.00066091
2018-02-02 14:01:45,buy,0.00544999,0.03759578,0.00020489
2018-02-02 14:01:45,buy,0.00545000,1.52198072,0.00829479
2018-02-02 14:01:59,sell,0.00543091,2.00000000,0.01086182
2018-02-02 14:01:59,sell,0.00542978,3.17055710,0.01721542
2018-02-02 14:02:00,buy,0.00547942,1.60000000,0.00876707
2018-02-02 14:02:10,sell,0.00547942,3.70000000,0.02027385
2018-02-02 14:02:14,sell,0.00547942,7.70904034,0.04224106
2018-02-02 14:02:53,sell,0.00547942,7.83216000,0.04291569
2018-02-02 14:02:57,sell,0.00547942,0.01825011,0.00010000
2018-02-02 14:03:06,sell,0.00547942,1.29870000,0.00711612
2018-02-02 14:03:50,buy,0.00548764,0.18341357,0.00100650
2018-02-02 14:03:50,buy,0.00548765,0.84506184,0.00463740
2018-02-02 14:03:50,buy,0.00548765,3.16738655,0.01738150
2018-02-02 14:03:50,buy,0.00548800,0.14252520,0.00078217
2018-02-02 14:04:04,sell,0.00547943,3.00771248,0.01648054
2018-02-02 14:04:26,buy,0.00547943,1.82227697,0.00998503
2018-02-02 14:04:28,buy,0.00547943,30.17001055,0.16531446
2018-02-02 14:04:28,buy,0.00547943,15.00000000,0.08219145
2018-02-02 14:04:51,buy,0.00549159,0.03487283,0.00019150
2018-02-02 14:04:51,buy,0.00549160,1.58939017,0.00872829
2018-02-02 14:04:52,sell,0.00547942,0.03760000,0.00020602
2018-02-02 14:05:10,sell,0.00547942,0.52236282,0.00286224
2018-02-02 14:05:12,sell,0.00547942,0.40952017,0.00224393
2018-02-02 14:05:46,buy,0.00549159,0.03255304,0.00017876
2018-02-02 14:05:46,buy,0.00549160,7.74936179,0.04255639
2018-02-02 14:05:59,buy,0.00549160,0.03255304,0.00017876
2018-02-02 14:06:01,sell,0.00549160,0.16090666,0.00088363
2018-02-02 14:06:01,sell,0.00549160,0.03760000,0.00020648
2018-02-02 14:06:39,buy,0.00549999,0.03040878,0.00016724
2018-02-02 14:06:39,buy,0.00550000,1.89109849,0.01040104
2018-02-02 14:06:41,sell,0.00549999,0.03760000,0.00020679
2018-02-02 14:06:41,buy,0.00550457,0.13729280,0.00075573
2018-02-02 14:06:41,buy,0.00550457,0.03690960,0.00020317
2018-02-02 14:06:41,buy,0.00550457,0.07999119,0.00044031
2018-02-02 14:06:41,buy,0.00550457,0.02159965,0.00011889
2018-02-02 14:06:49,sell,0.00550457,0.16186986,0.00089102
2018-02-02 14:06:59,buy,0.00550592,0.40393347,0.00222402
2018-02-02 14:06:59,buy,0.00550592,0.93007935,0.00512094
2018-02-02 14:06:59,buy,0.00550593,0.04622410,0.00025450
2018-02-02 14:06:59,buy,0.00550967,0.03723349,0.00020514
2018-02-02 14:06:59,buy,0.00552205,0.69310620,0.00382736
2018-02-02 14:06:59,buy,0.00552412,1.83464002,0.01013477
2018-02-02 14:06:59,buy,0.00552692,1.98877731,0.01099181
2018-02-02 14:06:59,buy,0.00552825,2.47223643,0.01366714
2018-02-02 14:06:59,buy,0.00553042,0.03620000,0.00020020
2018-02-02 14:06:59,buy,0.00553876,1.31253274,0.00726980
2018-02-02 14:07:20,sell,0.00551162,0.03760000,0.00020723
2018-02-02 14:07:28,sell,0.00551162,1.24013084,0.00683512
2018-02-02 14:07:29,sell,0.00551162,0.02354432,0.00012976
2018-02-02 14:07:39,sell,0.00551798,0.03760000,0.00020747
2018-02-02 14:07:45,sell,0.00551798,0.00412573,0.00002276
2018-02-02 14:07:46,sell,0.00550457,0.03760000,0.00020697
2018-02-02 14:07:50,sell,0.00550457,0.28792019,0.00158487
2018-02-02 14:07:50,sell,0.00550457,3.31418531,0.01824316
2018-02-02 14:07:52,sell,0.00550457,4.18426969,0.02303260
2018-02-02 14:08:18,sell,0.00550457,0.03760000,0.00020697
2018-02-02 14:08:22,buy,0.00553980,0.03110625,0.00017232
2018-02-02 14:08:24,sell,0.00553984,10.60938000,0.05877426
2018-02-02 14:08:29,sell,0.00553984,8.35951375,0.04631036
2018-02-02 14:08:32,sell,0.00550457,0.03760000,0.00020697
2018-02-02 14:08:34,sell,0.00550457,0.46089827,0.00253704
2018-02-02 14:08:44,sell,0.00550457,0.03760000,0.00020697
2018-02-02 14:08:50,buy,0.00553984,0.02824690,0.00015648
2018-02-02 14:08:50,buy,0.00553985,0.18697998,0.00103584
2018-02-02 14:08:51,sell,0.00550457,0.03760000,0.00020697
2018-02-02 14:08:57,buy,0.00553985,1.41302002,0.00782791
2018-02-02 14:08:57,sell,0.00553985,5.10778710,0.02829637
2018-02-02 14:08:58,sell,0.00553985,0.00002106,0.00000011
2018-02-02 14:08:58,sell,0.00550457,0.03757894,0.00020685
2018-02-02 14:09:04,sell,0.00550457,5.17496746,0.02848597
2018-02-02 14:09:37,sell,0.00550457,0.03760000,0.00020697
2018-02-02 14:10:04,buy,0.00553999,0.02637513,0.00014611
2018-02-02 14:10:07,sell,0.00553999,0.40585389,0.00224842
2018-02-02 14:10:07,sell,0.00553999,0.00000100,0.00000000
2018-02-02 14:10:07,sell,0.00550457,0.03759900,0.00020696
2018-02-02 14:10:17,sell,0.00553999,0.39981763,0.00221498
2018-02-02 14:10:18,sell,0.00553999,10.34383273,0.05730472
2018-02-02 14:10:38,sell,0.00553999,3.25013304,0.01800570
2018-02-02 14:10:48,buy,0.00553998,0.02462800,0.00013643
2018-02-02 14:10:48,buy,0.00553999,0.06597849,0.00036552
2018-02-02 14:10:49,buy,0.00553999,4.86489361,0.02695146
2018-02-02 14:10:49,buy,0.00554000,0.29875000,0.00165507
2018-02-02 14:10:51,sell,0.00550457,0.03760000,0.00020697
2018-02-02 14:11:14,buy,0.00555311,0.03633948,0.00020179
2018-02-02 14:11:14,buy,0.00555311,0.46366052,0.00257475
2018-02-02 14:11:35,sell,0.00554000,0.02806083,0.00015545
2018-02-02 14:11:35,sell,0.00554000,0.67193917,0.00372254
2018-02-02 14:11:42,sell,0.00554000,0.70000000,0.00387800
2018-02-02 14:11:49,sell,0.00554000,0.70000000,0.00387800
2018-02-02 14:11:54,buy,0.00555311,0.02309000,0.00012822
2018-02-02 14:12:06,sell,0.00554000,1.00000000,0.00554000
2018-02-02 14:12:16,sell,0.00554000,8.00000000,0.04432000
2018-02-02 14:12:17,buy,0.00555312,27.26638795,0.15141352
2018-02-02 14:12:51,buy,0.00556490,0.02150862,0.00011969
2018-02-02 14:12:52,sell,0.00556490,74.99493000,0.41733928
2018-02-02 14:12:53,sell,0.00556490,8.00000000,0.04451920
2018-02-02 14:12:59,sell,0.00556490,20.49100000,0.11403036
2018-02-02 14:12:59,sell,0.00556490,8.00000000,0.04451920
2018-02-02 14:13:03,sell,0.00556490,1.72000000,0.00957162
2018-02-02 14:13:05,sell,0.00556490,1.12700000,0.00627164
2018-02-02 14:13:18,buy,0.00556511,0.49249069,0.00274076
2018-02-02 14:13:40,sell,0.00556512,0.03760000,0.00020924
2018-02-02 14:14:07,buy,0.00557499,0.12429076,0.00069291
2018-02-02 14:14:07,buy,0.00557499,0.24261459,0.00135257
2018-02-02 14:14:07,buy,0.00557499,0.09058966,0.00050503
2018-02-02 14:14:11,buy,0.00558068,18.90482557,0.10550178
2018-02-02 14:14:19,buy,0.00558068,2.85887866,0.01595448
2018-02-02 14:14:30,sell,0.00558000,0.03760000,0.00020980
2018-02-02 14:14:32,sell,0.00558000,0.20961669,0.00116966
2018-02-02 14:14:34,buy,0.00558068,5.73400429,0.03199964
2018-02-02 14:14:35,sell,0.00558000,0.03760000,0.00020980
2018-02-02 14:14:59,buy,0.00558954,0.02011876,0.00011245
2018-02-02 14:14:59,buy,0.00558955,0.23142636,0.00129356
2018-02-02 14:15:23,sell,0.00558000,0.03760000,0.00020980
2018-02-02 14:15:38,buy,0.00558730,0.01880550,0.00010507
2018-02-02 14:15:38,buy,0.00558731,1.83988412,0.01028000
2018-02-02 14:15:41,sell,0.00558001,0.02801874,0.00015634
2018-02-02 14:15:47,sell,0.00558001,0.02130697,0.00011889
2018-02-02 14:15:47,buy,0.00558001,0.02811764,0.00015689
2018-02-02 14:16:01,buy,0.00558001,0.04095537,0.00022853
2018-02-02 14:16:03,sell,0.00558731,0.03760000,0.00021008
2018-02-02 14:16:05,buy,0.00558956,0.03761750,0.00021026
2018-02-02 14:16:05,buy,0.00559857,2.56192330,0.01434310
2018-02-02 14:16:05,buy,0.00560000,12.19068288,0.06826782
2018-02-02 14:16:07,buy,0.00560000,0.70182000,0.00393019
2018-02-02 14:16:09,buy,0.00560000,0.05417394,0.00030337
2018-02-02 14:16:09,buy,0.00560000,15.85000000,0.08876000
2018-02-02 14:16:13,buy,0.00560000,2.61094984,0.01462131
2018-02-02 14:16:18,buy,0.00560000,54.30965416,0.30413406
2018-02-02 14:16:20,sell,0.00558731,0.18767381,0.00104859
2018-02-02 14:16:20,sell,0.00558731,0.03760000,0.00021008
2018-02-02 14:16:22,buy,0.00560099,0.46078882,0.00258087
2018-02-02 14:16:24,sell,0.00558731,0.58881862,0.00328991
2018-02-02 14:16:24,sell,0.00558000,0.22429688,0.00125157
2018-02-02 14:16:27,sell,0.00558000,2.38171307,0.01328995
2018-02-02 14:16:28,sell,0.00558000,1.27920474,0.00713796
2018-02-02 14:17:08,sell,0.00557498,0.03760000,0.00020961
2018-02-02 14:17:13,sell,0.00557498,1.25026505,0.00697020
2018-02-02 14:17:13,sell,0.00557498,0.92983953,0.00518383
2018-02-02 14:17:28,buy,0.00560099,0.47000000,0.00263246
2018-02-02 14:17:31,buy,0.00560099,0.70182000,0.00393088
2018-02-02 14:17:36,buy,0.00560099,0.70182000,0.00393088
2018-02-02 14:17:39,buy,0.00560099,24.54729161,0.13748913
2018-02-02 14:17:48,sell,0.00560099,2.00659200,0.01123890
2018-02-02 14:17:50,sell,0.00560099,0.02561730,0.00014348
2018-02-02 14:17:53,sell,0.00560099,0.02561730,0.00014348
2018-02-02 14:17:59,sell,0.00560099,0.02561730,0.00014348
2018-02-02 14:18:04,sell,0.00560099,0.02561730,0.00014348
2018-02-02 14:18:51,buy,0.00560345,0.03570000,0.00020004
2018-02-02 14:18:53,buy,0.00561295,0.35631886,0.00199999
2018-02-02 14:19:02,sell,0.00560345,0.03760000,0.00021068
2018-02-02 14:19:25,buy,0.00561298,0.13580000,0.00076224
2018-02-02 14:19:53,sell,0.00560345,0.31540000,0.00176732
2018-02-02 14:20:31,buy,0.00561406,0.07599192,0.00042662
2018-02-02 14:20:31,buy,0.00561438,0.07131719,0.00040040
2018-02-02 14:20:31,buy,0.00561469,0.05370687,0.00030154
2018-02-02 14:20:31,buy,0.00561489,0.11741633,0.00065927
2018-02-02 14:20:31,buy,0.00561489,0.17800056,0.00099945
2018-02-02 14:20:31,buy,0.00561544,0.27251418,0.00153028
2018-02-02 14:20:31,buy,0.00561544,0.22161655,0.00124447
2018-02-02 14:20:31,buy,0.00561618,0.08425588,0.00047319
2018-02-02 14:20:31,buy,0.00561689,0.07596176,0.00042666
2018-02-02 14:20:31,buy,0.00561691,0.08713945,0.00048945
2018-02-02 14:20:31,buy,0.00561813,0.07025625,0.00039470
2018-02-02 14:20:31,buy,0.00561849,0.13550000,0.00076130
2018-02-02 14:20:31,buy,0.00561870,0.16038406,0.00090114
2018-02-02 14:20:33,sell,0.00560345,0.00213520,0.00001196
2018-02-02 14:20:33,sell,0.00560099,0.03546480,0.00019863
2018-02-02 14:20:36,sell,0.00560099,0.12970279,0.00072646
2018-02-02 14:20:37,sell,0.00560099,1.31680000,0.00737538
2018-02-02 14:20:37,sell,0.00560099,0.12971579,0.00072653
2018-02-02 14:20:54,sell,0.00560099,1.90805500,0.01068699
2018-02-02 14:21:16,sell,0.00560099,1.89819843,0.01063179
2018-02-02 14:21:21,sell,0.00560099,2.66146645,0.01490684
2018-02-02 14:22:14,sell,0.00560099,1.00472555,0.00562745
2018-02-02 14:22:24,sell,0.00560099,0.03760000,0.00021059
2018-02-02 14:22:50,sell,0.00561000,25.89936899,0.14529546
2018-02-02 14:23:00,sell,0.00560099,0.03760000,0.00021059
2018-02-02 14:23:02,sell,0.00560099,0.03760000,0.00021059
2018-02-02 14:23:17,sell,0.00560099,2.43011716,0.01361106
2018-02-02 14:23:45,sell,0.00560099,31.71660122,0.17764436
2018-02-02 14:23:45,sell,0.00560000,64.60287321,0.36177608
2018-02-02 14:23:45,sell,0.00560000,7.33852321,0.04109572
2018-02-02 14:23:45,sell,0.00558004,0.03760000,0.00020980
2018-02-02 14:23:50,sell,0.00558004,0.02636559,0.00014712
2018-02-02 14:23:52,sell,0.00558003,0.03760000,0.00020980
2018-02-02 14:24:02,sell,0.00558003,0.10000085,0.00055800
2018-02-02 14:24:04,sell,0.00558000,0.03760000,0.00020980
2018-02-02 14:24:11,sell,0.00558000,0.14749947,0.00082304
2018-02-02 14:24:13,sell,0.00558000,0.31490053,0.00175714
2018-02-02 14:24:13,sell,0.00558000,1.22509947,0.00683605
2018-02-02 14:24:14,sell,0.00558000,0.18488657,0.00103166
2018-02-02 14:24:29,sell,0.00558000,30.96355698,0.17277664
2018-02-02 14:24:41,sell,0.00557498,0.03760000,0.00020961
2018-02-02 14:24:46,sell,0.00557498,3.18093929,0.01773367
2018-02-02 14:24:48,sell,0.00557498,1.25978013,0.00702324
2018-02-02 14:24:50,sell,0.00557498,1.53042690,0.00853209
2018-02-02 14:24:59,sell,0.00557297,0.09674559,0.00053916
2018-02-02 14:25:15,sell,0.00557297,0.07669241,0.00042740
2018-02-02 14:25:18,sell,0.00556512,0.03760000,0.00020924
2018-02-02 14:25:22,sell,0.00556512,0.64356257,0.00358150
2018-02-02 14:25:27,sell,0.00556490,11.85707101,0.06598341
2018-02-02 14:25:27,sell,0.00556490,0.00000001,0.00000000
2018-02-02 14:25:42,sell,0.00550946,0.72602280,0.00399999
2018-02-02 14:25:42,sell,0.00550946,8.39206585,0.04623575
2018-02-02 14:25:42,sell,0.00550572,0.27244393,0.00149999
2018-02-02 14:25:42,sell,0.00550572,0.42828004,0.00235798
2018-02-02 14:25:42,sell,0.00550571,0.18257900,0.00100522
2018-02-02 14:25:42,sell,0.00550457,4.15757817,0.02288568
2018-02-02 14:26:21,sell,0.00554000,13.77164086,0.07629489
2018-02-02 14:26:23,sell,0.00554000,14.98624046,0.08302377
2018-02-02 14:26:24,sell,0.00554000,14.98624046,0.08302377
2018-02-02 14:26:25,sell,0.00554000,14.98624046,0.08302377
2018-02-02 14:26:29,sell,0.00554000,18.00370329,0.09974051
2018-02-02 14:26:32,sell,0.00554000,2.21552218,0.01227399
2018-02-02 14:26:33,sell,0.00554000,6.62985744,0.03672941
2018-02-02 14:26:35,sell,0.00554000,6.61414271,0.03664235
2018-02-02 14:26:35,sell,0.00554000,10.28823991,0.05699684
2018-02-02 14:26:40,sell,0.00554000,12.82582800,0.07105508
2018-02-02 14:26:45,sell,0.00554000,0.18196326,0.00100807
2018-02-02 14:27:28,sell,0.00554001,0.03760000,0.00020830
2018-02-02 14:27:40,sell,0.00554427,0.03760000,0.00020846
2018-02-02 14:27:41,sell,0.00554427,3.65634222,0.02027174
2018-02-02 14:27:53,sell,0.00554428,56.55609007,0.31356279
2018-02-02 14:27:53,sell,0.00554427,0.32534203,0.00180378
2018-02-02 14:27:53,sell,0.00554427,4.42218018,0.02451776
2018-02-02 14:28:08,sell,0.00554000,1.41858000,0.00785893
2018-02-02 14:28:11,sell,0.00554000,7.46981603,0.04138278
2018-02-02 14:28:19,sell,0.00554000,0.70000000,0.00387800
2018-02-02 14:28:19,sell,0.00554000,10.13450058,0.05614513
2018-02-02 14:28:28,sell,0.00554000,0.70000000,0.00387800
2018-02-02 14:28:29,sell,0.00554000,1.03500000,0.00573390
2018-02-02 14:28:32,sell,0.00554000,1.71828000,0.00951927
2018-02-02 14:28:33,sell,0.00554000,5.15729757,0.02857142
2018-02-02 14:28:35,sell,0.00554000,4.90000000,0.02714600
2018-02-02 14:28:36,sell,0.00554000,14.30762340,0.07926423
2018-02-02 14:28:41,sell,0.00550458,0.03760000,0.00020697
2018-02-02 14:28:48,sell,0.00550458,0.03760000,0.00020697
2018-02-02 14:28:55,sell,0.00550458,0.70842186,0.00389956
2018-02-02 14:28:58,buy,0.00550458,2.49393477,0.01372806
2018-02-02 14:28:58,buy,0.00550458,0.22352081,0.00123038
2018-02-02 14:29:01,sell,0.00554000,0.03760000,0.00020830
2018-02-02 14:29:11,sell,0.00554000,0.23625603,0.00130885
2018-02-02 14:29:13,sell,0.00550458,0.12268428,0.00067532
2018-02-02 14:29:13,sell,0.00550457,5.97622210,0.03289653
2018-02-02 14:29:15,sell,0.00549999,0.03760000,0.00020679
2018-02-02 14:29:17,sell,0.00549999,0.03760000,0.00020679
2018-02-02 14:29:21,sell,0.00549999,0.76000000,0.00417999
2018-02-02 14:29:35,sell,0.00549999,1.00000000,0.00549999
2018-02-02 14:29:51,sell,0.00549999,0.03760000,0.00020679
2018-02-02 14:30:16,sell,0.00549999,0.77429056,0.00425859
2018-02-02 14:30:21,sell,0.00549694,0.03760000,0.00020668
2018-02-02 14:30:24,sell,0.00549694,1.00000000,0.00549694
2018-02-02 14:30:42,sell,0.00549694,4.01184130,0.02205285
2018-02-02 14:30:43,sell,0.00549694,4.41591501,0.02427401
2018-02-02 14:31:08,sell,0.00549694,16.43803865,0.09035891
2018-02-02 14:31:09,sell,0.00545437,0.03760000,0.00020508
2018-02-02 14:31:12,sell,0.00549704,0.03760000,0.00020668
2018-02-02 14:31:15,sell,0.00549704,0.03760000,0.00020668
2018-02-02 14:31:20,sell,0.00549704,0.03760000,0.00020668
2018-02-02 14:31:37,sell,0.00549704,0.03760000,0.00020668
2018-02-02 14:31:41,buy,0.00549977,9.83775414,0.05410538
2018-02-02 14:31:41,buy,0.00549978,11.01728722,0.06059265
2018-02-02 14:31:41,buy,0.00549979,21.03200924,0.11567163
2018-02-02 14:31:42,sell,0.00549704,0.03760000,0.00020668
2018-02-02 14:31:42,sell,0.00549704,0.03760000,0.00020668
2018-02-02 14:32:01,sell,0.00549704,0.08780905,0.00048268
2018-02-02 14:32:09,buy,0.00549704,19.12119427,0.10510996
2018-02-02 14:32:09,buy,0.00549979,19.64499453,0.10804334
2018-02-02 14:32:16,sell,0.00545447,0.03760000,0.00020508
2018-02-02 14:32:38,buy,0.00549979,9.14264453,0.05028262
2018-02-02 14:32:42,sell,0.00545447,0.03760000,0.00020508
2018-02-02 14:33:57,sell,0.00545447,0.24107740,0.00131494
2018-02-02 14:33:58,sell,0.00545437,0.31618350,0.00172458
2018-02-02 14:33:58,buy,0.00545447,0.24466340,0.00133450
2018-02-02 14:33:59,sell,0.00545437,0.03760000,0.00020508
2018-02-02 14:34:00,sell,0.00545437,0.34197287,0.00186524
2018-02-02 14:34:00,sell,0.00543845,0.19223100,0.00104543
2018-02-02 14:34:00,sell,0.00541851,0.04716900,0.00025558
2018-02-02 14:34:01,buy,0.00545437,0.12302757,0.00067103
2018-02-02 14:34:01,sell,0.00541851,0.03760000,0.00020373
2018-02-02 14:34:02,buy,0.00545437,0.06920243,0.00037745
2018-02-02 14:34:02,buy,0.00545447,0.17628747,0.00096155
2018-02-02 14:34:32,sell,0.00540857,0.03760000,0.00020336
2018-02-02 14:34:34,sell,0.00541282,1.94914737,0.01055038
2018-02-02 14:34:36,sell,0.00541282,0.03760000,0.00020352
2018-02-02 14:34:43,buy,0.00545447,0.03670567,0.00020020
2018-02-02 14:34:44,sell,0.00541282,2.48658265,0.01345942
2018-02-02 14:34:44,sell,0.00541282,1.51909710,0.00822259
2018-02-02 14:34:50,sell,0.00541283,56.69015310,0.30685416
2018-02-02 14:34:51,sell,0.00541283,0.03760000,0.00020352
2018-02-02 14:34:56,sell,0.00541285,0.03760000,0.00020352
2018-02-02 14:35:08,sell,0.00541287,0.58541400,0.00316876
2018-02-02 14:35:08,sell,0.00541287,0.58190000,0.00314974
2018-02-02 14:35:09,sell,0.00541287,0.03760000,0.00020352
2018-02-02 14:35:15,sell,0.00541287,0.03760000,0.00020352
2018-02-02 14:35:18,sell,0.00541286,0.03760000,0.00020352
2018-02-02 14:35:23,sell,0.00541286,1.62374987,0.00878913
2018-02-02 14:35:36,sell,0.00541287,0.03760000,0.00020352
2018-02-02 14:35:39,sell,0.00541289,0.03760000,0.00020352
2018-02-02 14:35:50,sell,0.00541290,0.03760000,0.00020352
2018-02-02 14:36:11,sell,0.00541292,0.03760000,0.00020352
2018-02-02 14:36:14,sell,0.00540862,0.03760000,0.00020336
2018-02-02 14:36:28,sell,0.00540866,0.03760000,0.00020336
2018-02-02 14:36:31,sell,0.00541295,0.03760000,0.00020352
2018-02-02 14:36:34,buy,0.00545020,4.46656942,0.02434369
2018-02-02 14:36:34,buy,0.00545020,0.08468424,0.00046154
2018-02-02 14:36:34,buy,0.00545445,1.57031734,0.00856521
2018-02-02 14:36:40,buy,0.00541295,0.26963618,0.00145952
